x,y,z
-0.248031,0.0433071,0.170459
-0.248031,0.0511811,0.16985
-0.248031,0.0590551,0.16914
-0.248031,0.0669291,0.16833
-0.248031,0.0748031,0.167421
-0.248031,0.0826772,0.166412
-0.248031,0.0905512,0.165304
-0.248031,0.0984252,0.164099
-0.248031,0.106299,0.162796
-0.248031,0.114173,0.161397
-0.248031,0.122047,0.159902
-0.248031,0.129921,0.158313
-0.248031,0.137795,0.156629
-0.248031,0.145669,0.154853
-0.248031,0.153543,0.152985
-0.248031,0.161417,0.151026
-0.248031,0.169291,0.148978
-0.248031,0.177165,0.146841
-0.248031,0.185039,0.144617
-0.248031,0.192913,0.142308
-0.248031,0.200787,0.139914
-0.248031,0.208661,0.137437
-0.248031,0.216535,0.134878
-0.248031,0.224409,0.13224
-0.248031,0.232283,0.129522
-0.248031,0.240157,0.126728
-0.248031,0.248031,0.123859
-0.248031,0.255906,0.120916
-0.248031,0.26378,0.117902
-0.248031,0.271654,0.114817
-0.248031,0.279528,0.111665
-0.248031,0.287402,0.108445
-0.248031,0.295276,0.105162
-0.248031,0.30315,0.101816
-0.248031,0.311024,0.0984093
-0.248031,0.318898,0.0949443
-0.248031,0.326772,0.0914228
-0.248031,0.334646,0.087847
-0.248031,0.34252,0.084219
-0.248031,0.350394,0.0805409
-0.248031,0.358268,0.0768149
-0.248031,0.366142,0.0730432
-0.248031,0.374016,0.0692281
-0.248031,0.38189,0.0653718
-0.248031,0.389764,0.0614766
-0.248031,0.397638,0.0575448
-0.248031,0.405512,0.0535788
-0.248031,0.413386,0.049581
-0.248031,0.42126,0.0455536
-0.248031,0.429134,0.0414991
-0.248031,0.437008,0.0374199
-0.248031,0.444882,0.0333184
-0.248031,0.452756,0.0291971
-0.248031,0.46063,0.0250585
-0.248031,0.468504,0.0209049
-0.248031,0.476378,0.0167389
-0.248031,0.484252,0.0125629
-0.248031,0.492126,0.00837941
-0.248031,0.5,0.00419095

-0.240157,-0.5,0.00428804
-0.240157,-0.492126,0.00857352
-0.240157,-0.484252,0.0128539
-0.240157,-0.476378,0.0171266
-0.240157,-0.468504,0.0213892
-0.240157,-0.46063,0.025639
-0.240157,-0.452756,0.0298735
-0.240157,-0.444882,0.0340903
-0.240157,-0.437008,0.0382867
-0.240157,-0.429134,0.0424604
-0.240157,-0.42126,0.0466088
-0.240157,-0.413386,0.0507295
-0.240157,-0.405512,0.05482
-0.240157,-0.397638,0.0588779
-0.240157,-0.389764,0.0629007
-0.240157,-0.38189,0.0668861
-0.240157,-0.374016,0.0708318
-0.240157,-0.366142,0.0747353
-0.240157,-0.358268,0.0785943
-0.240157,-0.350394,0.0824066
-0.240157,-0.34252,0.0861699
-0.240157,-0.334646,0.089882
-0.240157,-0.326772,0.0935407
-0.240157,-0.318898,0.0971437
-0.240157,-0.311024,0.100689
-0.240157,-0.30315,0.104174
-0.240157,-0.295276,0.107598
-0.240157,-0.287402,0.110958
-0.240157,-0.279528,0.114251
-0.240157,-0.271654,0.117477
-0.240157,-0.26378,0.120633
-0.240157,-0.255906,0.123718
-0.240157,-0.248031,0.126728
-0.240157,-0.240157,0.129664
-0.240157,-0.232283,0.132523
-0.240157,-0.224409,0.135303
-0.240157,-0.216535,0.138003
-0.240157,-0.208661,0.14062
-0.240157,-0.200787,0.143155
-0.240157,-0.192913,0.145604
-0.240157,-0.185039,0.147967
-0.240157,-0.177165,0.150243
-0.240157,-0.169291,0.152429
-0.240157,-0.161417,0.154525
-0.240157,-0.153543,0.156529
-0.240157,-0.145669,0.15844
-0.240157,-0.137795,0.160258
-0.240157,-0.129921,0.16198
-0.240157,-0.122047,0.163606
-0.240157,-0.114173,0.165136
-0.240157,-0.106299,0.166567
-0.240157,-0.0984252,0.1679
-0.240157,-0.0905512,0.169133
-0.240157,-0.0826772,0.170267
-0.240157,-0.0748031,0.171299
-0.240157,-0.0669291,0.17223
-0.240157,-0.0590551,0.173058
-0.240157,-0.0511811,0.173784
-0.240157,-0.0433071,0.174408
-0.240157,-0.0354331,0.174928
-0.240157,-0.0275591,0.175344
-0.240157,-0.019685,0.175656
-0.240157,-0.011811,0.175865
-0.240157,-0.00393701,0.175969
-0.240157,0.00393701,0.175969
-0.240157,0.011811,0.175865
-0.240157,0.019685,0.175656
-0.240157,0.0275591,0.175344
-0.240157,0.0354331,0.174928
-0.240157,0.0433071,0.174408
-0.240157,0.0511811,0.173784
-0.240157,0.0590551,0.173058
-0.240157,0.0669291,0.17223
-0.240157,0.0748031,0.171299
-0.240157,0.0826772,0.170267
-0.240157,0.0905512,0.169133
-0.240157,0.0984252,0.1679
-0.240157,0.106299,0.166567
-0.240157,0.114173,0.165136
-0.240157,0.122047,0.163606
-0.240157,0.129921,0.16198
-0.240157,0.137795,0.160258
-0.240157,0.145669,0.15844
-0.240157,0.153543,0.156529
-0.240157,0.161417,0.154525
-0.240157,0.169291,0.152429
-0.240157,0.177165,0.150243
-0.240157,0.185039,0.147967
-0.240157,0.192913,0.145604
-0.240157,0.200787,0.143155
-0.240157,0.208661,0.14062
-0.240157,0.216535,0.138003
-0.240157,0.224409,0.135303
-0.240157,0.232283,0.132523
-0.240157,0.240157,0.129664
-0.240157,0.248031,0.126728
-0.240157,0.255906,0.123718
-0.240157,0.26378,0.120633
-0.240157,0.271654,0.117477
-0.240157,0.279528,0.114251
-0.240157,0.287402,0.110958
-0.240157,0.295276,0.107598
-0.240157,0.30315,0.104174
-0.240157,0.311024,0.100689
-0.240157,0.318898,0.0971437
-0.240157,0.326772,0.0935407
-0.240157,0.334646,0.089882
-0.240157,0.34252,0.0861699
-0.240157,0.350394,0.0824066
-0.240157,0.358268,0.0785943
-0.240157,0.366142,0.0747353
-0.240157,0.374016,0.0708318
-0.240157,0.38189,0.0668861
-0.240157,0.389764,0.0629007
-0.240157,0.397638,0.0588779
-0.240157,0.405512,0.05482
-0.240157,0.413386,0.0507295
-0.240157,0.42126,0.0466088
-0.240157,0.429134,0.0424604
-0.240157,0.437008,0.0382867
-0.240157,0.444882,0.0340903
-0.240157,0.452756,0.0298735
-0.240157,0.46063,0.025639
-0.240157,0.468504,0.0213892
-0.240157,0.476378,0.0171266
-0.240157,0.484252,0.0128539
-0.240157,0.492126,0.00857352
-0.240157,0.5,0.00428804

-0.232283,-0.5,0.00438257
-0.232283,-0.492126,0.00876254
-0.232283,-0.484252,0.0131373
-0.232283,-0.476378,0.0175042
-0.232283,-0.468504,0.0218607
-0.232283,-0.46063,0.0262042
-0.232283,-0.452756,0.0305321
-0.232283,-0.444882,0.0348419
-0.232283,-0.437008,0.0391308
-0.232283,-0.429134,0.0433965
-0.232283,-0.42126,0.0476364
-0.232283,-0.413386,0.0518479
-0.232283,-0.405512,0.0560286
-0.232283,-0.397638,0.060176
-0.232283,-0.389764,0.0642875
-0.232283,-0.38189,0.0683608
-0.232283,-0.374016,0.0723934
-0.232283,-0.366142,0.076383
-0.232283,-0.358268,0.0803271
-0.232283,-0.350394,0.0842235
-0.232283,-0.34252,0.0880697
-0.232283,-0.334646,0.0918636
-0.232283,-0.326772,0.0956029
-0.232283,-0.318898,0.0992854
-0.232283,-0.311024,0.102909
-0.232283,-0.30315,0.106471
-0.232283,-0.295276,0.10997
-0.232283,-0.287402,0.113404
-0.232283,-0.279528,0.11677
-0.232283,-0.271654,0.120067
-0.232283,-0.26378,0.123293
-0.232283,-0.255906,0.126445
-0.232283,-0.248031,0.129522
-0.232283,-0.240157,0.132523
-0.232283,-0.232283,0.135445
-0.232283,-0.224409,0.138286
-0.232283,-0.216535,0.141045
-0.232283,-0.208661,0.143721
-0.232283,-0.200787,0.146311
-0.232283,-0.192913,0.148814
-0.232283,-0.185039,0.15123
-0.232283,-0.177165,0.153555
-0.232283,-0.169291,0.155789
-0.232283,-0.161417,0.157931
-0.232283,-0.153543,0.15998
-0.232283,-0.145669,0.161933
-0.232283,-0.137795,0.163791
-0.232283,-0.129921,0.165551
-0.232283,-0.122047,0.167213
-0.232283,-0.114173,0.168777
-0.232283,-0.106299,0.17024
-0.232283,-0.0984252,0.171602
-0.232283,-0.0905512,0.172862
-0.232283,-0.0826772,0.17402
-0.232283,-0.0748031,0.175075
-0.232283,-0.0669291,0.176027
-0.232283,-0.0590551,0.176874
-0.232283,-0.0511811,0.177616
-0.232283,-0.0433071,0.178253
-0.232283,-0.0354331,0.178784
-0.232283,-0.0275591,0.17921
-0.232283,-0.019685,0.179529
-0.232283,-0.011811,0.179742
-0.232283,-0.00393701,0.179849
-0.232283,0.00393701,0.179849
-0.232283,0.011811,0.179742
-0.232283,0.019685,0.179529
-0.232283,0.0275591,0.17921
-0.232283,0.0354331,0.178784
-0.232283,0.0433071,0.178253
-0.232283,0.0511811,0.177616
-0.232283,0.0590551,0.176874
-0.232283,0.0669291,0.176027
-0.232283,0.0748031,0.175075
-0.232283,0.0826772,0.17402
-0.232283,0.0905512,0.172862
-0.232283,0.0984252,0.171602
-0.232283,0.106299,0.17024
-0.232283,0.114173,0.168777
-0.232283,0.122047,0.167213
-0.232283,0.129921,0.165551
-0.232283,0.137795,0.163791
-0.232283,0.145669,0.161933
-0.232283,0.153543,0.15998
-0.232283,0.161417,0.157931
-0.232283,0.169291,0.155789
-0.232283,0.177165,0.153555
-0.232283,0.185039,0.15123
-0.232283,0.192913,0.148814
-0.232283,0.200787,0.146311
-0.232283,0.208661,0.143721
-0.232283,0.216535,0.141045
-0.232283,0.224409,0.138286
-0.232283,0.232283,0.135445
-0.232283,0.240157,0.132523
-0.232283,0.248031,0.129522
-0.232283,0.255906,0.126445
-0.232283,0.26378,0.123293
-0.232283,0.271654,0.120067
-0.232283,0.279528,0.11677
-0.232283,0.287402,0.113404
-0.232283,0.295276,0.10997
-0.232283,0.30315,0.106471
-0.232283,0.311024,0.102909
-0.232283,0.318898,0.0992854
-0.232283,0.326772,0.0956029
-0.232283,0.334646,0.0918636
-0.232283,0.34252,0.0880697
-0.232283,0.350394,0.0842235
-0.232283,0.358268,0.0803271
-0.232283,0.366142,0.076383
-0.232283,0.374016,0.0723934
-0.232283,0.38189,0.0683608
-0.232283,0.389764,0.0642875
-0.232283,0.397638,0.060176
-0.232283,0.405512,0.0560286
-0.232283,0.413386,0.0518479
-0.232283,0.42126,0.0476364
-0.232283,0.429134,0.0433965
-0.232283,0.437008,0.0391308
-0.232283,0.444882,0.0348419
-0.232283,0.452756,0.0305321
-0.232283,0.46063,0.0262042
-0.232283,0.468504,0.0218607
-0.232283,0.476378,0.0175042
-0.232283,0.484252,0.0131373
-0.232283,0.492126,0.00876254
-0.232283,0.5,0.00438257

-0.224409,-0.5,0.00447451
-0.224409,-0.492126,0.00894636
-0.224409,-0.484252,0.0134129
-0.224409,-0.476378,0.0178714
-0.224409,-0.468504,0.0223193
-0.224409,-0.46063,0.0267539
-0.224409,-0.452756,0.0311726
-0.224409,-0.444882,0.0355728
-0.224409,-0.437008,0.0399517
-0.224409,-0.429134,0.0443069
-0.224409,-0.42126,0.0486357
-0.224409,-0.413386,0.0529356
-0.224409,-0.405512,0.057204
-0.224409,-0.397638,0.0614383
-0.224409,-0.389764,0.0656361
-0.224409,-0.38189,0.0697948
-0.224409,-0.374016,0.0739121
-0.224409,-0.366142,0.0779853
-0.224409,-0.358268,0.0820122
-0.224409,-0.350394,0.0859903
-0.224409,-0.34252,0.0899172
-0.224409,-0.334646,0.0937907
-0.224409,-0.326772,0.0976085
-0.224409,-0.318898,0.101368
-0.224409,-0.311024,0.105068
-0.224409,-0.30315,0.108705
-0.224409,-0.295276,0.112277
-0.224409,-0.287402,0.115783
-0.224409,-0.279528,0.11922
-0.224409,-0.271654,0.122586
-0.224409,-0.26378,0.125879
-0.224409,-0.255906,0.129098
-0.224409,-0.248031,0.13224
-0.224409,-0.240157,0.135303
-0.224409,-0.232283,0.138286
-0.224409,-0.224409,0.141187
-0.224409,-0.216535,0.144004
-0.224409,-0.208661,0.146736
-0.224409,-0.200787,0.14938
-0.224409,-0.192913,0.151936
-0.224409,-0.185039,0.154402
-0.224409,-0.177165,0.156776
-0.224409,-0.169291,0.159058
-0.224409,-0.161417,0.161245
-0.224409,-0.153543,0.163336
-0.224409,-0.145669,0.16533
-0.224409,-0.137795,0.167227
-0.224409,-0.129921,0.169024
-0.224409,-0.122047,0.170721
-0.224409,-0.114173,0.172317
-0.224409,-0.106299,0.173811
-0.224409,-0.0984252,0.175202
-0.224409,-0.0905512,0.176489
-0.224409,-0.0826772,0.177671
-0.224409,-0.0748031,0.178748
-0.224409,-0.0669291,0.179719
-0.224409,-0.0590551,0.180584
-0.224409,-0.0511811,0.181342
-0.224409,-0.0433071,0.181992
-0.224409,-0.0354331,0.182535
-0.224409,-0.0275591,0.182969
-0.224409,-0.019685,0.183295
-0.224409,-0.011811,0.183513
-0.224409,-0.00393701,0.183621
-0.224409,0.00393701,0.183621
-0.224409,0.011811,0.183513
-0.224409,0.019685,0.183295
-0.224409,0.0275591,0.182969
-0.224409,0.0354331,0.182535
-0.224409,0.0433071,0.181992
-0.224409,0.0511811,0.181342
-0.224409,0.0590551,0.180584
-0.224409,0.0669291,0.179719
-0.224409,0.0748031,0.178748
-0.224409,0.0826772,0.177671
-0.224409,0.0905512,0.176489
-0.224409,0.0984252,0.175202
-0.224409,0.106299,0.173811
-0.224409,0.114173,0.172317
-0.224409,0.122047,0.170721
-0.224409,0.129921,0.169024
-0.224409,0.137795,0.167227
-0.224409,0.145669,0.16533
-0.224409,0.153543,0.163336
-0.224409,0.161417,0.161245
-0.224409,0.169291,0.159058
-0.224409,0.177165,0.156776
-0.224409,0.185039,0.154402
-0.224409,0.192913,0.151936
-0.224409,0.200787,0.14938
-0.224409,0.208661,0.146736
-0.224409,0.216535,0.144004
-0.224409,0.224409,0.141187
-0.224409,0.232283,0.138286
-0.224409,0.240157,0.135303
-0.224409,0.248031,0.13224
-0.224409,0.255906,0.129098
-0.224409,0.26378,0.125879
-0.224409,0.271654,0.122586
-0.224409,0.279528,0.11922
-0.224409,0.287402,0.115783
-0.224409,0.295276,0.112277
-0.224409,0.30315,0.108705
-0.224409,0.311024,0.105068
-0.224409,0.318898,0.101368
-0.224409,0.326772,0.0976085
-0.224409,0.334646,0.0937907
-0.224409,0.34252,0.0899172
-0.224409,0.350394,0.0859903
-0.224409,0.358268,0.0820122
-0.224409,0.366142,0.0779853
-0.224409,0.374016,0.0739121
-0.224409,0.38189,0.0697948
-0.224409,0.389764,0.0656361
-0.224409,0.397638,0.0614383
-0.224409,0.405512,0.057204
-0.224409,0.413386,0.0529356
-0.224409,0.42126,0.0486357
-0.224409,0.429134,0.0443069
-0.224409,0.437008,0.0399517
-0.224409,0.444882,0.0355728
-0.224409,0.452756,0.0311726
-0.224409,0.46063,0.0267539
-0.224409,0.468504,0.0223193
-0.224409,0.476378,0.0178714
-0.224409,0.484252,0.0134129
-0.224409,0.492126,0.00894636
-0.224409,0.5,0.00447451

-0.216535,-0.5,0.00456379
-0.216535,-0.492126,0.00912487
-0.216535,-0.484252,0.0136805
-0.216535,-0.476378,0.018228
-0.216535,-0.468504,0.0227647
-0.216535,-0.46063,0.0272878
-0.216535,-0.452756,0.0317946
-0.216535,-0.444882,0.0362826
-0.216535,-0.437008,0.0407489
-0.216535,-0.429134,0.045191
-0.216535,-0.42126,0.0496062
-0.216535,-0.413386,0.0539918
-0.216535,-0.405512,0.0583454
-0.216535,-0.397638,0.0626642
-0.216535,-0.389764,0.0669458
-0.216535,-0.38189,0.0711875
-0.216535,-0.374016,0.0753868
-0.216535,-0.366142,0.0795414
-0.216535,-0.358268,0.0836486
-0.216535,-0.350394,0.0877061
-0.216535,-0.34252,0.0917114
-0.216535,-0.334646,0.0956622
-0.216535,-0.326772,0.0995561
-0.216535,-0.318898,0.103391
-0.216535,-0.311024,0.107164
-0.216535,-0.30315,0.110874
-0.216535,-0.295276,0.114517
-0.216535,-0.287402,0.118093
-0.216535,-0.279528,0.121599
-0.216535,-0.271654,0.125032
-0.216535,-0.26378,0.128391
-0.216535,-0.255906,0.131674
-0.216535,-0.248031,0.134878
-0.216535,-0.240157,0.138003
-0.216535,-0.232283,0.141045
-0.216535,-0.224409,0.144004
-0.216535,-0.216535,0.146877
-0.216535,-0.208661,0.149664
-0.216535,-0.200787,0.152361
-0.216535,-0.192913,0.154968
-0.216535,-0.185039,0.157483
-0.216535,-0.177165,0.159905
-0.216535,-0.169291,0.162231
-0.216535,-0.161417,0.164462
-0.216535,-0.153543,0.166595
-0.216535,-0.145669,0.168629
-0.216535,-0.137795,0.170563
-0.216535,-0.129921,0.172397
-0.216535,-0.122047,0.174128
-0.216535,-0.114173,0.175755
-0.216535,-0.106299,0.177279
-0.216535,-0.0984252,0.178698
-0.216535,-0.0905512,0.18001
-0.216535,-0.0826772,0.181216
-0.216535,-0.0748031,0.182315
-0.216535,-0.0669291,0.183305
-0.216535,-0.0590551,0.184187
-0.216535,-0.0511811,0.18496
-0.216535,-0.0433071,0.185624
-0.216535,-0.0354331,0.186177
-0.216535,-0.0275591,0.18662
-0.216535,-0.019685,0.186953
-0.216535,-0.011811,0.187174
-0.216535,-0.00393701,0.187285
-0.216535,0.00393701,0.187285
-0.216535,0.011811,0.187174
-0.216535,0.019685,0.186953
-0.216535,0.0275591,0.18662
-0.216535,0.0354331,0.186177
-0.216535,0.0433071,0.185624
-0.216535,0.0511811,0.18496
-0.216535,0.0590551,0.184187
-0.216535,0.0669291,0.183305
-0.216535,0.0748031,0.182315
-0.216535,0.0826772,0.181216
-0.216535,0.0905512,0.18001
-0.216535,0.0984252,0.178698
-0.216535,0.106299,0.177279
-0.216535,0.114173,0.175755
-0.216535,0.122047,0.174128
-0.216535,0.129921,0.172397
-0.216535,0.137795,0.170563
-0.216535,0.145669,0.168629
-0.216535,0.153543,0.166595
-0.216535,0.161417,0.164462
-0.216535,0.169291,0.162231
-0.216535,0.177165,0.159905
-0.216535,0.185039,0.157483
-0.216535,0.192913,0.154968
-0.216535,0.200787,0.152361
-0.216535,0.208661,0.149664
-0.216535,0.216535,0.146877
-0.216535,0.224409,0.144004
-0.216535,0.232283,0.141045
-0.216535,0.240157,0.138003
-0.216535,0.248031,0.134878
-0.216535,0.255906,0.131674
-0.216535,0.26378,0.128391
-0.216535,0.271654,0.125032
-0.216535,0.279528,0.121599
-0.216535,0.287402,0.118093
-0.216535,0.295276,0.114517
-0.216535,0.30315,0.110874
-0.216535,0.311024,0.107164
-0.216535,0.318898,0.103391
-0.216535,0.326772,0.0995561
-0.216535,0.334646,0.0956622
-0.216535,0.34252,0.0917114
-0.216535,0.350394,0.0877061
-0.216535,0.358268,0.0836486
-0.216535,0.366142,0.0795414
-0.216535,0.374016,0.0753868
-0.216535,0.38189,0.0711875
-0.216535,0.389764,0.0669458
-0.216535,0.397638,0.0626642
-0.216535,0.405512,0.0583454
-0.216535,0.413386,0.0539918
-0.216535,0.42126,0.0496062
-0.216535,0.429134,0.045191
-0.216535,0.437008,0.0407489
-0.216535,0.444882,0.0362826
-0.216535,0.452756,0.0317946
-0.216535,0.46063,0.0272878
-0.216535,0.468504,0.0227647
-0.216535,0.476378,0.018228
-0.216535,0.484252,0.0136805
-0.216535,0.492126,0.00912487
-0.216535,0.5,0.00456379

-0.208661,-0.5,0.00465037
-0.208661,-0.492126,0.00929796
-0.208661,-0.484252,0.01394
-0.208661,-0.476378,0.0185738
-0.208661,-0.468504,0.0231965
-0.208661,-0.46063,0.0278054
-0.208661,-0.452756,0.0323977
-0.208661,-0.444882,0.0369708
-0.208661,-0.437008,0.0415219
-0.208661,-0.429134,0.0460482
-0.208661,-0.42126,0.0505472
-0.208661,-0.413386,0.055016
-0.208661,-0.405512,0.0594522
-0.208661,-0.397638,0.0638529
-0.208661,-0.389764,0.0682157
-0.208661,-0.38189,0.0725379
-0.208661,-0.374016,0.0768169
-0.208661,-0.366142,0.0810502
-0.208661,-0.358268,0.0852354
-0.208661,-0.350394,0.0893698
-0.208661,-0.34252,0.0934511
-0.208661,-0.334646,0.0974768
-0.208661,-0.326772,0.101445
-0.208661,-0.318898,0.105352
-0.208661,-0.311024,0.109197
-0.208661,-0.30315,0.112977
-0.208661,-0.295276,0.11669
-0.208661,-0.287402,0.120333
-0.208661,-0.279528,0.123905
-0.208661,-0.271654,0.127404
-0.208661,-0.26378,0.130826
-0.208661,-0.255906,0.134171
-0.208661,-0.248031,0.137437
-0.208661,-0.240157,0.14062
-0.208661,-0.232283,0.143721
-0.208661,-0.224409,0.146736
-0.208661,-0.216535,0.149664
-0.208661,-0.208661,0.152503
-0.208661,-0.200787,0.155251
-0.208661,-0.192913,0.157908
-0.208661,-0.185039,0.16047
-0.208661,-0.177165,0.162938
-0.208661,-0.169291,0.165309
-0.208661,-0.161417,0.167582
-0.208661,-0.153543,0.169755
-0.208661,-0.145669,0.171828
-0.208661,-0.137795,0.173799
-0.208661,-0.129921,0.175667
-0.208661,-0.122047,0.177431
-0.208661,-0.114173,0.179089
-0.208661,-0.106299,0.180642
-0.208661,-0.0984252,0.182087
-0.208661,-0.0905512,0.183425
-0.208661,-0.0826772,0.184654
-0.208661,-0.0748031,0.185773
-0.208661,-0.0669291,0.186783
-0.208661,-0.0590551,0.187681
-0.208661,-0.0511811,0.188469
-0.208661,-0.0433071,0.189145
-0.208661,-0.0354331,0.189709
-0.208661,-0.0275591,0.19016
-0.208661,-0.019685,0.190499
-0.208661,-0.011811,0.190725
-0.208661,-0.00393701,0.190838
-0.208661,0.00393701,0.190838
-0.208661,0.011811,0.190725
-0.208661,0.019685,0.190499
-0.208661,0.0275591,0.19016
-0.208661,0.0354331,0.189709
-0.208661,0.0433071,0.189145
-0.208661,0.0511811,0.188469
-0.208661,0.0590551,0.187681
-0.208661,0.0669291,0.186783
-0.208661,0.0748031,0.185773
-0.208661,0.0826772,0.184654
-0.208661,0.0905512,0.183425
-0.208661,0.0984252,0.182087
-0.208661,0.106299,0.180642
-0.208661,0.114173,0.179089
-0.208661,0.122047,0.177431
-0.208661,0.129921,0.175667
-0.208661,0.137795,0.173799
-0.208661,0.145669,0.171828
-0.208661,0.153543,0.169755
-0.208661,0.161417,0.167582
-0.208661,0.169291,0.165309
-0.208661,0.177165,0.162938
-0.208661,0.185039,0.16047
-0.208661,0.192913,0.157908
-0.208661,0.200787,0.155251
-0.208661,0.208661,0.152503
-0.208661,0.216535,0.149664
-0.208661,0.224409,0.146736
-0.208661,0.232283,0.143721
-0.208661,0.240157,0.14062
-0.208661,0.248031,0.137437
-0.208661,0.255906,0.134171
-0.208661,0.26378,0.130826
-0.208661,0.271654,0.127404
-0.208661,0.279528,0.123905
-0.208661,0.287402,0.120333
-0.208661,0.295276,0.11669
-0.208661,0.30315,0.112977
-0.208661,0.311024,0.109197
-0.208661,0.318898,0.105352
-0.208661,0.326772,0.101445
-0.208661,0.334646,0.0974768
-0.208661,0.34252,0.0934511
-0.208661,0.350394,0.0893698
-0.208661,0.358268,0.0852354
-0.208661,0.366142,0.0810502
-0.208661,0.374016,0.0768169
-0.208661,0.38189,0.0725379
-0.208661,0.389764,0.0682157
-0.208661,0.397638,0.0638529
-0.208661,0.405512,0.0594522
-0.208661,0.413386,0.055016
-0.208661,0.42126,0.0505472
-0.208661,0.429134,0.0460482
-0.208661,0.437008,0.0415219
-0.208661,0.444882,0.0369708
-0.208661,0.452756,0.0323977
-0.208661,0.46063,0.0278054
-0.208661,0.468504,0.0231965
-0.208661,0.476378,0.0185738
-0.208661,0.484252,0.01394
-0.208661,0.492126,0.00929796
-0.208661,0.5,0.00465037

-0.200787,-0.5,0.00473418
-0.200787,-0.492126,0.00946554
-0.200787,-0.484252,0.0141913
-0.200787,-0.476378,0.0189085
-0.200787,-0.468504,0.0236146
-0.200787,-0.46063,0.0283065
-0.200787,-0.452756,0.0329816
-0.200787,-0.444882,0.0376371
-0.200787,-0.437008,0.0422702
-0.200787,-0.429134,0.0468781
-0.200787,-0.42126,0.0514582
-0.200787,-0.413386,0.0560076
-0.200787,-0.405512,0.0605237
-0.200787,-0.397638,0.0650037
-0.200787,-0.389764,0.0694451
-0.200787,-0.38189,0.0738452
-0.200787,-0.374016,0.0782014
-0.200787,-0.366142,0.082511
-0.200787,-0.358268,0.0867715
-0.200787,-0.350394,0.0909805
-0.200787,-0.34252,0.0951354
-0.200787,-0.334646,0.0992337
-0.200787,-0.326772,0.103273
-0.200787,-0.318898,0.107251
-0.200787,-0.311024,0.111165
-0.200787,-0.30315,0.115013
-0.200787,-0.295276,0.118793
-0.200787,-0.287402,0.122502
-0.200787,-0.279528,0.126138
-0.200787,-0.271654,0.1297
-0.200787,-0.26378,0.133184
-0.200787,-0.255906,0.13659
-0.200787,-0.248031,0.139914
-0.200787,-0.240157,0.143155
-0.200787,-0.232283,0.146311
-0.200787,-0.224409,0.14938
-0.200787,-0.216535,0.152361
-0.200787,-0.208661,0.155251
-0.200787,-0.200787,0.158049
-0.200787,-0.192913,0.160753
-0.200787,-0.185039,0.163362
-0.200787,-0.177165,0.165874
-0.200787,-0.169291,0.168288
-0.200787,-0.161417,0.170602
-0.200787,-0.153543,0.172815
-0.200787,-0.145669,0.174925
-0.200787,-0.137795,0.176931
-0.200787,-0.129921,0.178833
-0.200787,-0.122047,0.180629
-0.200787,-0.114173,0.182317
-0.200787,-0.106299,0.183898
-0.200787,-0.0984252,0.185369
-0.200787,-0.0905512,0.186731
-0.200787,-0.0826772,0.187982
-0.200787,-0.0748031,0.189121
-0.200787,-0.0669291,0.190149
-0.200787,-0.0590551,0.191064
-0.200787,-0.0511811,0.191866
-0.200787,-0.0433071,0.192554
-0.200787,-0.0354331,0.193128
-0.200787,-0.0275591,0.193587
-0.200787,-0.019685,0.193932
-0.200787,-0.011811,0.194162
-0.200787,-0.00393701,0.194277
-0.200787,0.00393701,0.194277
-0.200787,0.011811,0.194162
-0.200787,0.019685,0.193932
-0.200787,0.0275591,0.193587
-0.200787,0.0354331,0.193128
-0.200787,0.0433071,0.192554
-0.200787,0.0511811,0.191866
-0.200787,0.0590551,0.191064
-0.200787,0.0669291,0.190149
-0.200787,0.0748031,0.189121
-0.200787,0.0826772,0.187982
-0.200787,0.0905512,0.186731
-0.200787,0.0984252,0.185369
-0.200787,0.106299,0.183898
-0.200787,0.114173,0.182317
-0.200787,0.122047,0.180629
-0.200787,0.129921,0.178833
-0.200787,0.137795,0.176931
-0.200787,0.145669,0.174925
-0.200787,0.153543,0.172815
-0.200787,0.161417,0.170602
-0.200787,0.169291,0.168288
-0.200787,0.177165,0.165874
-0.200787,0.185039,0.163362
-0.200787,0.192913,0.160753
-0.200787,0.200787,0.158049
-0.200787,0.208661,0.155251
-0.200787,0.216535,0.152361
-0.200787,0.224409,0.14938
-0.200787,0.232283,0.146311
-0.200787,0.240157,0.143155
-0.200787,0.248031,0.139914
-0.200787,0.255906,0.13659
-0.200787,0.26378,0.133184
-0.200787,0.271654,0.1297
-0.200787,0.279528,0.126138
-0.200787,0.287402,0.122502
-0.200787,0.295276,0.118793
-0.200787,0.30315,0.115013
-0.200787,0.311024,0.111165
-0.200787,0.318898,0.107251
-0.200787,0.326772,0.103273
-0.200787,0.334646,0.0992337
-0.200787,0.34252,0.0951354
-0.200787,0.350394,0.0909805
-0.200787,0.358268,0.0867715
-0.200787,0.366142,0.082511
-0.200787,0.374016,0.0782014
-0.200787,0.38189,0.0738452
-0.200787,0.389764,0.0694451
-0.200787,0.397638,0.0650037
-0.200787,0.405512,0.0605237
-0.200787,0.413386,0.0560076
-0.200787,0.42126,0.0514582
-0.200787,0.429134,0.0468781
-0.200787,0.437008,0.0422702
-0.200787,0.444882,0.0376371
-0.200787,0.452756,0.0329816
-0.200787,0.46063,0.0283065
-0.200787,0.468504,0.0236146
-0.200787,0.476378,0.0189085
-0.200787,0.484252,0.0141913
