-1 -1 0.000210472
-1 -0.984252 0.000421008
-1 -0.968504 0.000631672
-1 -0.952756 0.000842526
-1 -0.937008 0.00105363
-1 -0.92126 0.00126503
-1 -0.905512 0.00147678
-1 -0.889764 0.00168892
-1 -0.874016 0.00190148
-1 -0.858268 0.00211449
-1 -0.84252 0.00232796
-1 -0.826772 0.0025419
-1 -0.811024 0.00275631
-1 -0.795276 0.00297115
-1 -0.779528 0.00318642
-1 -0.76378 0.00340205
-1 -0.748031 0.00361801
-1 -0.732283 0.00383421
-1 -0.716535 0.00405058
-1 -0.700787 0.00426701
-1 -0.685039 0.00448341
-1 -0.669291 0.00469964
-1 -0.653543 0.00491557
-1 -0.637795 0.00513104
-1 -0.622047 0.0053459
-1 -0.606299 0.00555996
-1 -0.590551 0.00577303
-1 -0.574803 0.00598492
-1 -0.559055 0.00619541
-1 -0.543307 0.00640428
-1 -0.527559 0.00661129
-1 -0.511811 0.00681621
-1 -0.496063 0.00701878
-1 -0.480315 0.00721875
-1 -0.464567 0.00741586
-1 -0.448819 0.00760983
-1 -0.433071 0.00780041
-1 -0.417323 0.0079873
-1 -0.401575 0.00817024
-1 -0.385827 0.00834895
-1 -0.370079 0.00852314
-1 -0.354331 0.00869255
-1 -0.338583 0.0088569
-1 -0.322835 0.00901591
-1 -0.307087 0.00916933
-1 -0.291339 0.00931688
-1 -0.275591 0.00945833
-1 -0.259843 0.0095934
-1 -0.244094 0.00972188
-1 -0.228346 0.00984352
-1 -0.212598 0.00995811
-1 -0.19685 0.0100654
-1 -0.181102 0.0101653
-1 -0.165354 0.0102575
-1 -0.149606 0.0103419
-1 -0.133858 0.0104184
-1 -0.11811 0.0104867
-1 -0.102362 0.0105467
-1 -0.0866142 0.0105984
-1 -0.0708661 0.0106417
-1 -0.0551181 0.0106764
-1 -0.0393701 0.0107024
-1 -0.023622 0.0107199
-1 -0.00787402 0.0107286
-1 0.00787402 0.0107286
-1 0.023622 0.0107199
-1 0.0393701 0.0107024
-1 0.0551181 0.0106764
-1 0.0708661 0.0106417
-1 0.0866142 0.0105984
-1 0.102362 0.0105467
-1 0.11811 0.0104867
-1 0.133858 0.0104184
-1 0.149606 0.0103419
-1 0.165354 0.0102575
-1 0.181102 0.0101653
-1 0.19685 0.0100654
-1 0.212598 0.00995811
-1 0.228346 0.00984352
-1 0.244094 0.00972188
-1 0.259843 0.0095934
