x,y,z
-0.232283,0.30315,1
-0.232283,0.311024,1
-0.232283,0.318898,1
-0.232283,0.326772,1
-0.232283,0.334646,1
-0.232283,0.34252,1
-0.232283,0.350394,1
-0.232283,0.358268,1
-0.232283,0.366142,1
-0.232283,0.374016,1
-0.232283,0.38189,1
-0.232283,0.389764,1
-0.232283,0.397638,1
-0.232283,0.405512,1
-0.232283,0.413386,1
-0.232283,0.42126,1
-0.232283,0.429134,1
-0.232283,0.437008,1
-0.232283,0.444882,1
-0.232283,0.452756,1
-0.232283,0.46063,1
-0.232283,0.468504,1
-0.232283,0.476378,1
-0.232283,0.484252,1
-0.232283,0.492126,1
-0.232283,0.5,0

-0.224409,-0.5,0
-0.224409,-0.492126,1
-0.224409,-0.484252,1
-0.224409,-0.476378,1
-0.224409,-0.468504,1
-0.224409,-0.46063,1
-0.224409,-0.452756,1
-0.224409,-0.444882,1
-0.224409,-0.437008,1
-0.224409,-0.429134,1
-0.224409,-0.42126,1
-0.224409,-0.413386,1
-0.224409,-0.405512,1
-0.224409,-0.397638,1
-0.224409,-0.389764,1
-0.224409,-0.38189,1
-0.224409,-0.374016,1
-0.224409,-0.366142,1
-0.224409,-0.358268,1
-0.224409,-0.350394,1
-0.224409,-0.34252,1
-0.224409,-0.334646,1
-0.224409,-0.326772,1
-0.224409,-0.318898,1
-0.224409,-0.311024,1
-0.224409,-0.30315,1
-0.224409,-0.295276,1
-0.224409,-0.287402,1
-0.224409,-0.279528,1
-0.224409,-0.271654,1
-0.224409,-0.26378,1
-0.224409,-0.255906,1
-0.224409,-0.248031,1
-0.224409,-0.240157,1
-0.224409,-0.232283,1
-0.224409,-0.224409,1
-0.224409,-0.216535,1
-0.224409,-0.208661,1
-0.224409,-0.200787,1
-0.224409,-0.192913,1
-0.224409,-0.185039,1
-0.224409,-0.177165,1
-0.224409,-0.169291,1
-0.224409,-0.161417,1
-0.224409,-0.153543,1
-0.224409,-0.145669,1
-0.224409,-0.137795,1
-0.224409,-0.129921,1
-0.224409,-0.122047,1
-0.224409,-0.114173,1
-0.224409,-0.106299,1
-0.224409,-0.0984252,1
-0.224409,-0.0905512,1
-0.224409,-0.0826772,1
-0.224409,-0.0748031,1
-0.224409,-0.0669291,1
-0.224409,-0.0590551,1
-0.224409,-0.0511811,1
-0.224409,-0.0433071,1
-0.224409,-0.0354331,1
-0.224409,-0.0275591,1
-0.224409,-0.019685,1
-0.224409,-0.011811,1
-0.224409,-0.00393701,1
-0.224409,0.00393701,1
-0.224409,0.011811,1
-0.224409,0.019685,1
-0.224409,0.0275591,1
-0.224409,0.0354331,1
-0.224409,0.0433071,1
-0.224409,0.0511811,1
-0.224409,0.0590551,1
-0.224409,0.0669291,1
-0.224409,0.0748031,1
-0.224409,0.0826772,1
-0.224409,0.0905512,1
-0.224409,0.0984252,1
-0.224409,0.106299,1
-0.224409,0.114173,1
-0.224409,0.122047,1
-0.224409,0.129921,1
-0.224409,0.137795,1
-0.224409,0.145669,1
-0.224409,0.153543,1
-0.224409,0.161417,1
-0.224409,0.169291,1
-0.224409,0.177165,1
-0.224409,0.185039,1
-0.224409,0.192913,1
-0.224409,0.200787,1
-0.224409,0.208661,1
-0.224409,0.216535,1
-0.224409,0.224409,1
-0.224409,0.232283,1
-0.224409,0.240157,1
-0.224409,0.248031,1
-0.224409,0.255906,1
-0.224409,0.26378,1
-0.224409,0.271654,1
-0.224409,0.279528,1
-0.224409,0.287402,1
-0.224409,0.295276,1
-0.224409,0.30315,1
-0.224409,0.311024,1
-0.224409,0.318898,1
-0.224409,0.326772,1
-0.224409,0.334646,1
-0.224409,0.34252,1
-0.224409,0.350394,1
-0.224409,0.358268,1
-0.224409,0.366142,1
-0.224409,0.374016,1
-0.224409,0.38189,1
-0.224409,0.389764,1
-0.224409,0.397638,1
-0.224409,0.405512,1
-0.224409,0.413386,1
-0.224409,0.42126,1
-0.224409,0.429134,1
-0.224409,0.437008,1
-0.224409,0.444882,1
-0.224409,0.452756,1
-0.224409,0.46063,1
-0.224409,0.468504,1
-0.224409,0.476378,1
-0.224409,0.484252,1
-0.224409,0.492126,1
-0.224409,0.5,0

-0.216535,-0.5,0
-0.216535,-0.492126,1
-0.216535,-0.484252,1
-0.216535,-0.476378,1
-0.216535,-0.468504,1
-0.216535,-0.46063,1
-0.216535,-0.452756,1
-0.216535,-0.444882,1
-0.216535,-0.437008,1
-0.216535,-0.429134,1
-0.216535,-0.42126,1
-0.216535,-0.413386,1
-0.216535,-0.405512,1
-0.216535,-0.397638,1
-0.216535,-0.389764,1
-0.216535,-0.38189,1
-0.216535,-0.374016,1
-0.216535,-0.366142,1
-0.216535,-0.358268,1
-0.216535,-0.350394,1
-0.216535,-0.34252,1
-0.216535,-0.334646,1
-0.216535,-0.326772,1
-0.216535,-0.318898,1
-0.216535,-0.311024,1
-0.216535,-0.30315,1
-0.216535,-0.295276,1
-0.216535,-0.287402,1
-0.216535,-0.279528,1
-0.216535,-0.271654,1
-0.216535,-0.26378,1
-0.216535,-0.255906,1
-0.216535,-0.248031,1
-0.216535,-0.240157,1
-0.216535,-0.232283,1
-0.216535,-0.224409,1
-0.216535,-0.216535,1
-0.216535,-0.208661,1
-0.216535,-0.200787,1
-0.216535,-0.192913,1
-0.216535,-0.185039,1
-0.216535,-0.177165,1
-0.216535,-0.169291,1
-0.216535,-0.161417,1
-0.216535,-0.153543,1
-0.216535,-0.145669,1
-0.216535,-0.137795,1
-0.216535,-0.129921,1
-0.216535,-0.122047,1
-0.216535,-0.114173,1
-0.216535,-0.106299,1
-0.216535,-0.0984252,1
-0.216535,-0.0905512,1
-0.216535,-0.0826772,1
-0.216535,-0.0748031,1
-0.216535,-0.0669291,1
-0.216535,-0.0590551,1
-0.216535,-0.0511811,1
-0.216535,-0.0433071,1
-0.216535,-0.0354331,1
-0.216535,-0.0275591,1
-0.216535,-0.019685,1
-0.216535,-0.011811,1
-0.216535,-0.00393701,1
-0.216535,0.00393701,1
-0.216535,0.011811,1
-0.216535,0.019685,1
-0.216535,0.0275591,1
-0.216535,0.0354331,1
-0.216535,0.0433071,1
-0.216535,0.0511811,1
-0.216535,0.0590551,1
-0.216535,0.0669291,1
-0.216535,0.0748031,1
-0.216535,0.0826772,1
-0.216535,0.0905512,1
-0.216535,0.0984252,1
-0.216535,0.106299,1
-0.216535,0.114173,1
-0.216535,0.122047,1
-0.216535,0.129921,1
-0.216535,0.137795,1
-0.216535,0.145669,1
-0.216535,0.153543,1
-0.216535,0.161417,1
-0.216535,0.169291,1
-0.216535,0.177165,1
-0.216535,0.185039,1
-0.216535,0.192913,1
-0.216535,0.200787,1
-0.216535,0.208661,1
-0.216535,0.216535,1
-0.216535,0.224409,1
-0.216535,0.232283,1
-0.216535,0.240157,1
-0.216535,0.248031,1
-0.216535,0.255906,1
-0.216535,0.26378,1
-0.216535,0.271654,1
-0.216535,0.279528,1
-0.216535,0.287402,1
-0.216535,0.295276,1
-0.216535,0.30315,1
-0.216535,0.311024,1
-0.216535,0.318898,1
-0.216535,0.326772,1
-0.216535,0.334646,1
-0.216535,0.34252,1
-0.216535,0.350394,1
-0.216535,0.358268,1
-0.216535,0.366142,1
-0.216535,0.374016,1
-0.216535,0.38189,1
-0.216535,0.389764,1
-0.216535,0.397638,1
-0.216535,0.405512,1
-0.216535,0.413386,1
-0.216535,0.42126,1
-0.216535,0.429134,1
-0.216535,0.437008,1
-0.216535,0.444882,1
-0.216535,0.452756,1
-0.216535,0.46063,1
-0.216535,0.468504,1
-0.216535,0.476378,1
-0.216535,0.484252,1
-0.216535,0.492126,1
-0.216535,0.5,0

-0.208661,-0.5,0
-0.208661,-0.492126,1
-0.208661,-0.484252,1
-0.208661,-0.476378,1
-0.208661,-0.468504,1
-0.208661,-0.46063,1
-0.208661,-0.452756,1
-0.208661,-0.444882,1
-0.208661,-0.437008,1
-0.208661,-0.429134,1
-0.208661,-0.42126,1
-0.208661,-0.413386,1
-0.208661,-0.405512,1
-0.208661,-0.397638,1
-0.208661,-0.389764,1
-0.208661,-0.38189,1
-0.208661,-0.374016,1
-0.208661,-0.366142,1
-0.208661,-0.358268,1
-0.208661,-0.350394,1
-0.208661,-0.34252,1
-0.208661,-0.334646,1
-0.208661,-0.326772,1
-0.208661,-0.318898,1
-0.208661,-0.311024,1
-0.208661,-0.30315,1
-0.208661,-0.295276,1
-0.208661,-0.287402,1
-0.208661,-0.279528,1
-0.208661,-0.271654,1
-0.208661,-0.26378,1
-0.208661,-0.255906,1
-0.208661,-0.248031,1
-0.208661,-0.240157,1
-0.208661,-0.232283,1
-0.208661,-0.224409,1
-0.208661,-0.216535,1
-0.208661,-0.208661,1
-0.208661,-0.200787,1
-0.208661,-0.192913,1
-0.208661,-0.185039,1
-0.208661,-0.177165,1
-0.208661,-0.169291,1
-0.208661,-0.161417,1
-0.208661,-0.153543,1
-0.208661,-0.145669,1
-0.208661,-0.137795,1
-0.208661,-0.129921,1
-0.208661,-0.122047,1
-0.208661,-0.114173,1
-0.208661,-0.106299,1
-0.208661,-0.0984252,1
-0.208661,-0.0905512,1
-0.208661,-0.0826772,1
-0.208661,-0.0748031,1
-0.208661,-0.0669291,1
-0.208661,-0.0590551,1
-0.208661,-0.0511811,1
-0.208661,-0.0433071,1
-0.208661,-0.0354331,1
-0.208661,-0.0275591,1
-0.208661,-0.019685,1
-0.208661,-0.011811,1
-0.208661,-0.00393701,1
-0.208661,0.00393701,1
-0.208661,0.011811,1
-0.208661,0.019685,1
-0.208661,0.0275591,1
-0.208661,0.0354331,1
-0.208661,0.0433071,1
-0.208661,0.0511811,1
-0.208661,0.0590551,1
-0.208661,0.0669291,1
-0.208661,0.0748031,1
-0.208661,0.0826772,1
-0.208661,0.0905512,1
-0.208661,0.0984252,1
-0.208661,0.106299,1
-0.208661,0.114173,1
-0.208661,0.122047,1
-0.208661,0.129921,1
-0.208661,0.137795,1
-0.208661,0.145669,1
-0.208661,0.153543,1
-0.208661,0.161417,1
-0.208661,0.169291,1
-0.208661,0.177165,1
-0.208661,0.185039,1
-0.208661,0.192913,1
-0.208661,0.200787,1
-0.208661,0.208661,1
-0.208661,0.216535,1
-0.208661,0.224409,1
-0.208661,0.232283,1
-0.208661,0.240157,1
-0.208661,0.248031,1
-0.208661,0.255906,1
-0.208661,0.26378,1
-0.208661,0.271654,1
-0.208661,0.279528,1
-0.208661,0.287402,1
-0.208661,0.295276,1
-0.208661,0.30315,1
-0.208661,0.311024,1
-0.208661,0.318898,1
-0.208661,0.326772,1
-0.208661,0.334646,1
-0.208661,0.34252,1
-0.208661,0.350394,1
-0.208661,0.358268,1
-0.208661,0.366142,1
-0.208661,0.374016,1
-0.208661,0.38189,1
-0.208661,0.389764,1
-0.208661,0.397638,1
-0.208661,0.405512,1
-0.208661,0.413386,1
-0.208661,0.42126,1
-0.208661,0.429134,1
-0.208661,0.437008,1
-0.208661,0.444882,1
-0.208661,0.452756,1
-0.208661,0.46063,1
-0.208661,0.468504,1
-0.208661,0.476378,1
-0.208661,0.484252,1
-0.208661,0.492126,1
-0.208661,0.5,0

-0.200787,-0.5,0
-0.200787,-0.492126,1
-0.200787,-0.484252,1
-0.200787,-0.476378,1
-0.200787,-0.468504,1
-0.200787,-0.46063,1
-0.200787,-0.452756,1
-0.200787,-0.444882,1
-0.200787,-0.437008,1
-0.200787,-0.429134,1
-0.200787,-0.42126,1
-0.200787,-0.413386,1
-0.200787,-0.405512,1
-0.200787,-0.397638,1
-0.200787,-0.389764,1
-0.200787,-0.38189,1
-0.200787,-0.374016,1
-0.200787,-0.366142,1
-0.200787,-0.358268,1
-0.200787,-0.350394,1
-0.200787,-0.34252,1
-0.200787,-0.334646,1
-0.200787,-0.326772,1
-0.200787,-0.318898,1
-0.200787,-0.311024,1
-0.200787,-0.30315,1
-0.200787,-0.295276,1
-0.200787,-0.287402,1
-0.200787,-0.279528,1
-0.200787,-0.271654,1
-0.200787,-0.26378,1
-0.200787,-0.255906,1
-0.200787,-0.248031,1
-0.200787,-0.240157,1
-0.200787,-0.232283,1
-0.200787,-0.224409,1
-0.200787,-0.216535,1
-0.200787,-0.208661,1
-0.200787,-0.200787,1
-0.200787,-0.192913,1
-0.200787,-0.185039,1
-0.200787,-0.177165,1
-0.200787,-0.169291,1
-0.200787,-0.161417,1
-0.200787,-0.153543,1
-0.200787,-0.145669,1
-0.200787,-0.137795,1
-0.200787,-0.129921,1
-0.200787,-0.122047,1
-0.200787,-0.114173,1
-0.200787,-0.106299,1
-0.200787,-0.0984252,1
-0.200787,-0.0905512,1
-0.200787,-0.0826772,1
-0.200787,-0.0748031,1
-0.200787,-0.0669291,1
-0.200787,-0.0590551,1
-0.200787,-0.0511811,1
-0.200787,-0.0433071,1
-0.200787,-0.0354331,1
-0.200787,-0.0275591,1
-0.200787,-0.019685,1
-0.200787,-0.011811,1
-0.200787,-0.00393701,1
-0.200787,0.00393701,1
-0.200787,0.011811,1
-0.200787,0.019685,1
-0.200787,0.0275591,1
-0.200787,0.0354331,1
-0.200787,0.0433071,1
-0.200787,0.0511811,1
-0.200787,0.0590551,1
-0.200787,0.0669291,1
-0.200787,0.0748031,1
-0.200787,0.0826772,1
-0.200787,0.0905512,1
-0.200787,0.0984252,1
-0.200787,0.106299,1
-0.200787,0.114173,1
-0.200787,0.122047,1
-0.200787,0.129921,1
-0.200787,0.137795,1
-0.200787,0.145669,1
-0.200787,0.153543,1
-0.200787,0.161417,1
-0.200787,0.169291,1
-0.200787,0.177165,1
-0.200787,0.185039,1
-0.200787,0.192913,1
-0.200787,0.200787,1
-0.200787,0.208661,1
-0.200787,0.216535,1
-0.200787,0.224409,1
-0.200787,0.232283,1
-0.200787,0.240157,1
-0.200787,0.248031,1
-0.200787,0.255906,1
-0.200787,0.26378,1
-0.200787,0.271654,1
-0.200787,0.279528,1
-0.200787,0.287402,1
-0.200787,0.295276,1
-0.200787,0.30315,1
-0.200787,0.311024,1
-0.200787,0.318898,1
-0.200787,0.326772,1
-0.200787,0.334646,1
-0.200787,0.34252,1
-0.200787,0.350394,1
-0.200787,0.358268,1
-0.200787,0.366142,1
-0.200787,0.374016,1
-0.200787,0.38189,1
-0.200787,0.389764,1
-0.200787,0.397638,1
-0.200787,0.405512,1
-0.200787,0.413386,1
-0.200787,0.42126,1
-0.200787,0.429134,1
-0.200787,0.437008,1
-0.200787,0.444882,1
-0.200787,0.452756,1
-0.200787,0.46063,1
-0.200787,0.468504,1
-0.200787,0.476378,1
-0.200787,0.484252,1
-0.200787,0.492126,1
-0.200787,0.5,0

-0.192913,-0.5,0
-0.192913,-0.492126,1
-0.192913,-0.484252,1
-0.192913,-0.476378,1
-0.192913,-0.468504,1
-0.192913,-0.46063,1
-0.192913,-0.452756,1
-0.192913,-0.444882,1
-0.192913,-0.437008,1
-0.192913,-0.429134,1
-0.192913,-0.42126,1
-0.192913,-0.413386,1
-0.192913,-0.405512,1
-0.192913,-0.397638,1
-0.192913,-0.389764,1
-0.192913,-0.38189,1
-0.192913,-0.374016,1
-0.192913,-0.366142,1
-0.192913,-0.358268,1
-0.192913,-0.350394,1
-0.192913,-0.34252,1
-0.192913,-0.334646,1
-0.192913,-0.326772,1
-0.192913,-0.318898,1
-0.192913,-0.311024,1
-0.192913,-0.30315,1
-0.192913,-0.295276,1
-0.192913,-0.287402,1
-0.192913,-0.279528,1
-0.192913,-0.271654,1
-0.192913,-0.26378,1
-0.192913,-0.255906,1
-0.192913,-0.248031,1
-0.192913,-0.240157,1
-0.192913,-0.232283,1
-0.192913,-0.224409,1
-0.192913,-0.216535,1
-0.192913,-0.208661,1
-0.192913,-0.200787,1
-0.192913,-0.192913,1
-0.192913,-0.185039,1
-0.192913,-0.177165,1
-0.192913,-0.169291,1
-0.192913,-0.161417,1
-0.192913,-0.153543,1
-0.192913,-0.145669,1
-0.192913,-0.137795,1
-0.192913,-0.129921,1
-0.192913,-0.122047,1
-0.192913,-0.114173,1
-0.192913,-0.106299,1
-0.192913,-0.0984252,1
-0.192913,-0.0905512,1
-0.192913,-0.0826772,1
-0.192913,-0.0748031,1
-0.192913,-0.0669291,1
-0.192913,-0.0590551,1
-0.192913,-0.0511811,1
-0.192913,-0.0433071,1
-0.192913,-0.0354331,1
-0.192913,-0.0275591,1
-0.192913,-0.019685,1
-0.192913,-0.011811,1
-0.192913,-0.00393701,1
-0.192913,0.00393701,1
-0.192913,0.011811,1
-0.192913,0.019685,1
-0.192913,0.0275591,1
-0.192913,0.0354331,1
-0.192913,0.0433071,1
-0.192913,0.0511811,1
-0.192913,0.0590551,1
-0.192913,0.0669291,1
-0.192913,0.0748031,1
-0.192913,0.0826772,1
-0.192913,0.0905512,1
-0.192913,0.0984252,1
-0.192913,0.106299,1
-0.192913,0.114173,1
-0.192913,0.122047,1
-0.192913,0.129921,1
-0.192913,0.137795,1
-0.192913,0.145669,1
-0.192913,0.153543,1
-0.192913,0.161417,1
-0.192913,0.169291,1
-0.192913,0.177165,1
-0.192913,0.185039,1
-0.192913,0.192913,1
-0.192913,0.200787,1
-0.192913,0.208661,1
-0.192913,0.216535,1
-0.192913,0.224409,1
-0.192913,0.232283,1
-0.192913,0.240157,1
-0.192913,0.248031,1
-0.192913,0.255906,1
-0.192913,0.26378,1
-0.192913,0.271654,1
-0.192913,0.279528,1
-0.192913,0.287402,1
-0.192913,0.295276,1
-0.192913,0.30315,1
-0.192913,0.311024,1
-0.192913,0.318898,1
-0.192913,0.326772,1
-0.192913,0.334646,1
-0.192913,0.34252,1
-0.192913,0.350394,1
-0.192913,0.358268,1
-0.192913,0.366142,1
-0.192913,0.374016,1
-0.192913,0.38189,1
-0.192913,0.389764,1
-0.192913,0.397638,1
-0.192913,0.405512,1
-0.192913,0.413386,1
-0.192913,0.42126,1
-0.192913,0.429134,1
-0.192913,0.437008,1
-0.192913,0.444882,1
-0.192913,0.452756,1
-0.192913,0.46063,1
-0.192913,0.468504,1
-0.192913,0.476378,1
-0.192913,0.484252,1
-0.192913,0.492126,1
-0.192913,0.5,0

-0.185039,-0.5,0
-0.185039,-0.492126,1
-0.185039,-0.484252,1
-0.185039,-0.476378,1
-0.185039,-0.468504,1
-0.185039,-0.46063,1
-0.185039,-0.452756,1
-0.185039,-0.444882,1
-0.185039,-0.437008,1
-0.185039,-0.429134,1
-0.185039,-0.42126,1
-0.185039,-0.413386,1
-0.185039,-0.405512,1
-0.185039,-0.397638,1
-0.185039,-0.389764,1
-0.185039,-0.38189,1
-0.185039,-0.374016,1
-0.185039,-0.366142,1
-0.185039,-0.358268,1
-0.185039,-0.350394,1
-0.185039,-0.34252,1
-0.185039,-0.334646,1
-0.185039,-0.326772,1
-0.185039,-0.318898,1
-0.185039,-0.311024,1
-0.185039,-0.30315,1
-0.185039,-0.295276,1
-0.185039,-0.287402,1
-0.185039,-0.279528,1
-0.185039,-0.271654,1
-0.185039,-0.26378,1
-0.185039,-0.255906,1
-0.185039,-0.248031,1
-0.185039,-0.240157,1
-0.185039,-0.232283,1
-0.185039,-0.224409,1
-0.185039,-0.216535,1
-0.185039,-0.208661,1
-0.185039,-0.200787,1
-0.185039,-0.192913,1
-0.185039,-0.185039,1
-0.185039,-0.177165,1
-0.185039,-0.169291,1
-0.185039,-0.161417,1
-0.185039,-0.153543,1
-0.185039,-0.145669,1
-0.185039,-0.137795,1
-0.185039,-0.129921,1
-0.185039,-0.122047,1
-0.185039,-0.114173,1
-0.185039,-0.106299,1
-0.185039,-0.0984252,1
-0.185039,-0.0905512,1
-0.185039,-0.0826772,1
-0.185039,-0.0748031,1
-0.185039,-0.0669291,1
-0.185039,-0.0590551,1
-0.185039,-0.0511811,1
-0.185039,-0.0433071,1
-0.185039,-0.0354331,1
-0.185039,-0.0275591,1
-0.185039,-0.019685,1
-0.185039,-0.011811,1
-0.185039,-0.00393701,1
-0.185039,0.00393701,1
-0.185039,0.011811,1
-0.185039,0.019685,1
-0.185039,0.0275591,1
-0.185039,0.0354331,1
-0.185039,0.0433071,1
-0.185039,0.0511811,1
-0.185039,0.0590551,1
-0.185039,0.0669291,1
-0.185039,0.0748031,1
-0.185039,0.0826772,1
-0.185039,0.0905512,1
-0.185039,0.0984252,1
-0.185039,0.106299,1
-0.185039,0.114173,1
-0.185039,0.122047,1
-0.185039,0.129921,1
-0.185039,0.137795,1
-0.185039,0.145669,1
-0.185039,0.153543,1
-0.185039,0.161417,1
-0.185039,0.169291,1
-0.185039,0.177165,1
-0.185039,0.185039,1
-0.185039,0.192913,1
-0.185039,0.200787,1
-0.185039,0.208661,1
-0.185039,0.216535,1
-0.185039,0.224409,1
-0.185039,0.232283,1
-0.185039,0.240157,1
-0.185039,0.248031,1
-0.185039,0.255906,1
-0.185039,0.26378,1
-0.185039,0.271654,1
-0.185039,0.279528,1
-0.185039,0.287402,1
-0.185039,0.295276,1
-0.185039,0.30315,1
-0.185039,0.311024,1
-0.185039,0.318898,1
-0.185039,0.326772,1
-0.185039,0.334646,1
-0.185039,0.34252,1
-0.185039,0.350394,1
-0.185039,0.358268,1
-0.185039,0.366142,1
-0.185039,0.374016,1
-0.185039,0.38189,1
-0.185039,0.389764,1
-0.185039,0.397638,1
-0.185039,0.405512,1
-0.185039,0.413386,1
-0.185039,0.42126,1
-0.185039,0.429134,1
-0.185039,0.437008,1
-0.185039,0.444882,1
-0.185039,0.452756,1
-0.185039,0.46063,1
-0.185039,0.468504,1
-0.185039,0.476378,1
-0.185039,0.484252,1
-0.185039,0.492126,1
-0.185039,0.5,0

-0.177165,-0.5,0
-0.177165,-0.492126,1
-0.177165,-0.484252,1
-0.177165,-0.476378,1
-0.177165,-0.468504,1
-0.177165,-0.46063,1
-0.177165,-0.452756,1
-0.177165,-0.444882,1
-0.177165,-0.437008,1
-0.177165,-0.429134,1
-0.177165,-0.42126,1
-0.177165,-0.413386,1
-0.177165,-0.405512,1
-0.177165,-0.397638,1
-0.177165,-0.389764,1
-0.177165,-0.38189,1
-0.177165,-0.374016,1
-0.177165,-0.366142,1
-0.177165,-0.358268,1
-0.177165,-0.350394,1
-0.177165,-0.34252,1
-0.177165,-0.334646,1
-0.177165,-0.326772,1
-0.177165,-0.318898,1
-0.177165,-0.311024,1
-0.177165,-0.30315,1
-0.177165,-0.295276,1
-0.177165,-0.287402,1
-0.177165,-0.279528,1
-0.177165,-0.271654,1
-0.177165,-0.26378,1
-0.177165,-0.255906,1
-0.177165,-0.248031,1
-0.177165,-0.240157,1
-0.177165,-0.232283,1
-0.177165,-0.224409,1
-0.177165,-0.216535,1
-0.177165,-0.208661,1
-0.177165,-0.200787,1
-0.177165,-0.192913,1
-0.177165,-0.185039,1
-0.177165,-0.177165,1
-0.177165,-0.169291,1
-0.177165,-0.161417,1
-0.177165,-0.153543,1
-0.177165,-0.145669,1
-0.177165,-0.137795,1
-0.177165,-0.129921,1
-0.177165,-0.122047,1
-0.177165,-0.114173,1
-0.177165,-0.106299,1
-0.177165,-0.0984252,1
-0.177165,-0.0905512,1
-0.177165,-0.0826772,1
-0.177165,-0.0748031,1
-0.177165,-0.0669291,1
-0.177165,-0.0590551,1
-0.177165,-0.0511811,1
-0.177165,-0.0433071,1
-0.177165,-0.0354331,1
-0.177165,-0.0275591,1
-0.177165,-0.019685,1
-0.177165,-0.011811,1
-0.177165,-0.00393701,1
-0.177165,0.00393701,1
-0.177165,0.011811,1
-0.177165,0.019685,1
-0.177165,0.0275591,1
-0.177165,0.0354331,1
-0.177165,0.0433071,1
-0.177165,0.0511811,1
-0.177165,0.0590551,1
-0.177165,0.0669291,1
-0.177165,0.0748031,1
-0.177165,0.0826772,1
-0.177165,0.0905512,1
-0.177165,0.0984252,1
-0.177165,0.106299,1
-0.177165,0.114173,1
-0.177165,0.122047,1
-0.177165,0.129921,1
-0.177165,0.137795,1
-0.177165,0.145669,1
-0.177165,0.153543,1
-0.177165,0.161417,1
-0.177165,0.169291,1
-0.177165,0.177165,1
-0.177165,0.185039,1
-0.177165,0.192913,1
-0.177165,0.200787,1
-0.177165,0.208661,1
-0.177165,0.216535,1
-0.177165,0.224409,1
-0.177165,0.232283,1
-0.177165,0.240157,1
-0.177165,0.248031,1
-0.177165,0.255906,1
-0.177165,0.26378,1
-0.177165,0.271654,1
-0.177165,0.279528,1
-0.177165,0.287402,1
-0.177165,0.295276,1
-0.177165,0.30315,1
-0.177165,0.311024,1
-0.177165,0.318898,1
-0.177165,0.326772,1
-0.177165,0.334646,1
-0.177165,0.34252,1
-0.177165,0.350394,1
-0.177165,0.358268,1
-0.177165,0.366142,1
-0.177165,0.374016,1
-0.177165,0.38189,1
-0.177165,0.389764,1
-0.177165,0.397638,1
-0.177165,0.405512,1
-0.177165,0.413386,1
-0.177165,0.42126,1
-0.177165,0.429134,1
-0.177165,0.437008,1
-0.177165,0.444882,1
-0.177165,0.452756,1
-0.177165,0.46063,1
-0.177165,0.468504,1
-0.177165,0.476378,1
-0.177165,0.484252,1
-0.177165,0.492126,1
-0.177165,0.5,0

-0.169291,-0.5,0
-0.169291,-0.492126,1
-0.169291,-0.484252,1
-0.169291,-0.476378,1
-0.169291,-0.468504,1
-0.169291,-0.46063,1
-0.169291,-0.452756,1
-0.169291,-0.444882,1
-0.169291,-0.437008,1
-0.169291,-0.429134,1
-0.169291,-0.42126,1
-0.169291,-0.413386,1
-0.169291,-0.405512,1
-0.169291,-0.397638,1
-0.169291,-0.389764,1
-0.169291,-0.38189,1
-0.169291,-0.374016,1
-0.169291,-0.366142,1
-0.169291,-0.358268,1
-0.169291,-0.350394,1
-0.169291,-0.34252,1
-0.169291,-0.334646,1
-0.169291,-0.326772,1
-0.169291,-0.318898,1
-0.169291,-0.311024,1
-0.169291,-0.30315,1
-0.169291,-0.295276,1
-0.169291,-0.287402,1
-0.169291,-0.279528,1
-0.169291,-0.271654,1
-0.169291,-0.26378,1
-0.169291,-0.255906,1
-0.169291,-0.248031,1
-0.169291,-0.240157,1
-0.169291,-0.232283,1
-0.169291,-0.224409,1
-0.169291,-0.216535,1
-0.169291,-0.208661,1
-0.169291,-0.200787,1
-0.169291,-0.192913,1
-0.169291,-0.185039,1
-0.169291,-0.177165,1
-0.169291,-0.169291,1
-0.169291,-0.161417,1
-0.169291,-0.153543,1
-0.169291,-0.145669,1
-0.169291,-0.137795,1
-0.169291,-0.129921,1
-0.169291,-0.122047,1
-0.169291,-0.114173,1
-0.169291,-0.106299,1
-0.169291,-0.0984252,1
-0.169291,-0.0905512,1
-0.169291,-0.0826772,1
-0.169291,-0.0748031,1
-0.169291,-0.0669291,1
-0.169291,-0.0590551,1
-0.169291,-0.0511811,1
-0.169291,-0.0433071,1
-0.169291,-0.0354331,1
-0.169291,-0.0275591,1
-0.169291,-0.019685,1
-0.169291,-0.011811,1
-0.169291,-0.00393701,1
-0.169291,0.00393701,1
-0.169291,0.011811,1
-0.169291,0.019685,1
-0.169291,0.0275591,1
-0.169291,0.0354331,1
-0.169291,0.0433071,1
-0.169291,0.0511811,1
-0.169291,0.0590551,1
-0.169291,0.0669291,1
-0.169291,0.0748031,1
-0.169291,0.0826772,1
-0.169291,0.0905512,1
-0.169291,0.0984252,1
-0.169291,0.106299,1
-0.169291,0.114173,1
-0.169291,0.122047,1
-0.169291,0.129921,1
-0.169291,0.137795,1
-0.169291,0.145669,1
-0.169291,0.153543,1
-0.169291,0.161417,1
-0.169291,0.169291,1
-0.169291,0.177165,1
-0.169291,0.185039,1
-0.169291,0.192913,1
-0.169291,0.200787,1
-0.169291,0.208661,1
-0.169291,0.216535,1
-0.169291,0.224409,1
-0.169291,0.232283,1
-0.169291,0.240157,1
-0.169291,0.248031,1
-0.169291,0.255906,1
-0.169291,0.26378,1
-0.169291,0.271654,1
-0.169291,0.279528,1
-0.169291,0.287402,1
-0.169291,0.295276,1
