-1 -1 0
-1 -0.984252 0
-1 -0.968504 0
-1 -0.952756 0
-1 -0.937008 0
-1 -0.92126 0
-1 -0.905512 0
-1 -0.889764 0
-1 -0.874016 0
-1 -0.858268 0
-1 -0.84252 0
-1 -0.826772 0
-1 -0.811024 0
-1 -0.795276 0
-1 -0.779528 0
-1 -0.76378 0
-1 -0.748031 0
-1 -0.732283 0
-1 -0.716535 0
-1 -0.700787 0
-1 -0.685039 0
-1 -0.669291 0
-1 -0.653543 0
-1 -0.637795 0
-1 -0.622047 0
-1 -0.606299 0
-1 -0.590551 0
-1 -0.574803 0
-1 -0.559055 0
-1 -0.543307 0
-1 -0.527559 0
-1 -0.511811 0
-1 -0.496063 0
-1 -0.480315 0
-1 -0.464567 0
-1 -0.448819 0
-1 -0.433071 0
-1 -0.417323 0
-1 -0.401575 0
-1 -0.385827 0
-1 -0.370079 0
-1 -0.354331 0
-1 -0.338583 0
-1 -0.322835 0
-1 -0.307087 0
-1 -0.291339 0
-1 -0.275591 0
-1 -0.259843 0
-1 -0.244094 0
-1 -0.228346 0
-1 -0.212598 0
-1 -0.19685 0
-1 -0.181102 0
-1 -0.165354 0
-1 -0.149606 0
-1 -0.133858 0
-1 -0.11811 0
-1 -0.102362 0
-1 -0.0866142 0
-1 -0.0708661 0
-1 -0.0551181 0
-1 -0.0393701 0
-1 -0.023622 0
-1 -0.00787402 0
-1 0.00787402 0
-1 0.023622 0
-1 0.0393701 0
-1 0.0551181 0
-1 0.0708661 0
-1 0.0866142 0
-1 0.102362 0
-1 0.11811 0
-1 0.133858 0
-1 0.149606 0
-1 0.165354 0
-1 0.181102 0
-1 0.19685 0
-1 0.212598 0
-1 0.228346 0
-1 0.244094 0
-1 0.259843 0
-1 0.275591 0
-1 0.291339 0
-1 0.307087 0
-1 0.322835 0
-1 0.338583 0
-1 0.354331 0
-1 0.370079 0
-1 0.385827 0
-1 0.401575 0
-1 0.417323 0
-1 0.433071 0
-1 0.448819 0
-1 0.464567 0
-1 0.480315 0
-1 0.496063 0
-1 0.511811 0
-1 0.527559 0
-1 0.543307 0
-1 0.559055 0
-1 0.574803 0
-1 0.590551 0
-1 0.606299 0
-1 0.622047 0
-1 0.637795 0
-1 0.653543 0
-1 0.669291 0
-1 0.685039 0
-1 0.700787 0
-1 0.716535 0
-1 0.732283 0
-1 0.748031 0
-1 0.76378 0
-1 0.779528 0
-1 0.795276 0
-1 0.811024 0
-1 0.826772 0
-1 0.84252 0
-1 0.858268 0
-1 0.874016 0
-1 0.889764 0
-1 0.905512 0
-1 0.92126 0
-1 0.937008 0
-1 0.952756 0
-1 0.968504 0
-1 0.984252 0
-1 1 0
