2 0.43861 0.0699613
4 0.381712 0.241824
8 0.3331 0.133434
16 0.217235 0.0848835
32 0.16664 0.0544531
64 0.242801 0.0393684
128 0.326881 0.0319389
256 0.306576 0.0206845
512 0.306357 0.0144903
1024 0.299855 0.0104483
2048 0.306472 0.00750931
4096 0.295109 0.0052067
8192 0.300011 0.00368623
16384 0.30131 0.00262321
32768 0.299512 0.0018404
